item_id,effect_id,effect_type,mechanic,value,unit,condition,trigger,target_scope,nonhero_behavior,objective_behavior,stacking,max_stacks,duration,cooldown,confidence,source_ids,notes
upgrade_ultimate_burst,eff_bonus_health,healing,bonus_health,50,hp,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Health.
upgrade_ultimate_burst,eff_stun_duration,duration,stun_duration,0.75,seconds,Quellbedingung (englischer Tooltip): Damage from your ultimate applies a {g:citadel_inline_attribute:'Stun'} and deals {g:citadel_inline_attribute:'BonusSpiritDamage'} after a short delay.,passive_item_rule,AllEnemy,,,,,0.75,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: StunDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Stun Duration.
upgrade_ultimate_burst,eff_delay_before_stun,passive,delay_before_stun,3,seconds,Quellbedingung (englischer Tooltip): Damage from your ultimate applies a {g:citadel_inline_attribute:'Stun'} and deals {g:citadel_inline_attribute:'BonusSpiritDamage'} after a short delay.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DelayBeforeStun. Exposure-Basis: current_default_infobox_label. Wiki-Label: Delay Before Effect.
upgrade_ultimate_burst,eff_bonus_sprint_speed,movement,bonus_sprint_speed,0.75,m/s,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusSprintSpeed. Exposure-Basis: current_default_infobox_label. Wiki-Label: Sprint Speed.
upgrade_ultimate_burst,eff_movement_speed_slow,movement,movement_speed_slow,30,percent,Quellbedingung (englischer Tooltip): Damage from your ultimate applies a {g:citadel_inline_attribute:'Stun'} and deals {g:citadel_inline_attribute:'BonusSpiritDamage'} after a short delay.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: MovementSpeedSlow. Exposure-Basis: current_default_infobox_label. Wiki-Label: Move Speed.
upgrade_magic_carpet,eff_ability_cooldown,cooldown,ability_cooldown,32,seconds,Quellbedingung (englischer Tooltip): Summon a Magic Carpet that will fly you away. While flying you are immune to slows and doing any action will dismiss the carpet. Cannot use abilities while the carpet is being summoned.,item_activation,Self_or_source_defined,,,,,,32,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_magic_carpet,eff_ability_duration,duration,ability_duration,12,seconds,Quellbedingung (englischer Tooltip): Summon a Magic Carpet that will fly you away. While flying you are immune to slows and doing any action will dismiss the carpet. Cannot use abilities while the carpet is being summoned.,item_activation,Self_or_source_defined,,,,,12,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Duration.
upgrade_magic_carpet,eff_ability_cast_delay,active,ability_cast_delay,0.2,seconds,Quellbedingung (englischer Tooltip): Summon a Magic Carpet that will fly you away. While flying you are immune to slows and doing any action will dismiss the carpet. Cannot use abilities while the carpet is being summoned.,item_activation,Self_or_source_defined,,,,,,,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastDelay. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cast Delay.
upgrade_magic_carpet,eff_tech_power,active,tech_power,14,spirit_power,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechPower. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Power.
upgrade_magic_carpet,eff_summon_duration,duration,summon_duration,1.3,seconds,Quellbedingung (englischer Tooltip): Summon a Magic Carpet that will fly you away. While flying you are immune to slows and doing any action will dismiss the carpet. Cannot use abilities while the carpet is being summoned.,item_activation,Self_or_source_defined,,,,,1.3,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: SummonDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Summon Duration.
upgrade_magic_carpet,eff_bonus_ability_duration_percent,duration,bonus_ability_duration_percent,15,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,15,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusAbilityDurationPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Ability Duration.
upgrade_magic_carpet,eff_air_control_percent,movement,air_control_percent,25,percent,Quellbedingung (englischer Tooltip): Summon a Magic Carpet that will fly you away. While flying you are immune to slows and doing any action will dismiss the carpet. Cannot use abilities while the carpet is being summoned.,item_activation,Self_or_source_defined,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AirControlPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Air Control.
upgrade_magic_carpet,eff_gravity_scale,movement,gravity_scale,-15,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: GravityScale. Exposure-Basis: current_default_infobox_label. Wiki-Label: Gravity Scale.
upgrade_magic_carpet,eff_bonus_health,healing,bonus_health,125,hp,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusHealth. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bonus Health.
upgrade_ethereal_bullets,eff_ability_cooldown,cooldown,ability_cooldown,15,seconds,"Quellbedingung (englischer Tooltip): Your imbued ability charges up over time with {g:citadel_inline_attribute:'BonusSpiritDamage'}, {g:citadel_inline_attribute:'BonusFireRate'}, and reloads bullets on use. Until your next reload, your bullets deal {g:citadel_inline_attribute:'BonusSpiritDamage'} based on your Spirit Power.",passive_proc_cooldown,AllEnemy,,,,,,15,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_ethereal_bullets,eff_tech_power,passive,tech_power,7,spirit_power,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechPower. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Power.
upgrade_ethereal_bullets,eff_bonus_fire_rate,weapon_operation,bonus_fire_rate,22,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusFireRate. Exposure-Basis: current_default_infobox_label. Wiki-Label: Fire Rate.
upgrade_ethereal_bullets,eff_damage,damage,damage,60,damage,"Quellbedingung (englischer Tooltip): Your imbued ability charges up over time with {g:citadel_inline_attribute:'BonusSpiritDamage'}, {g:citadel_inline_attribute:'BonusFireRate'}, and reloads bullets on use. Until your next reload, your bullets deal {g:citadel_inline_attribute:'BonusSpiritDamage'} based on your Spirit Power.",passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: Damage. Exposure-Basis: current_default_infobox_label. Wiki-Label: Damage.
upgrade_ethereal_bullets,eff_damage_scaling,damage,damage_scaling,0.16,spirit_scaling_coefficient,"Quellbedingung (englischer Tooltip): Your imbued ability charges up over time with {g:citadel_inline_attribute:'BonusSpiritDamage'}, {g:citadel_inline_attribute:'BonusFireRate'}, and reloads bullets on use. Until your next reload, your bullets deal {g:citadel_inline_attribute:'BonusSpiritDamage'} based on your Spirit Power.",passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: Damage. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für Damage. Scale.Type: spirit.
upgrade_ethereal_bullets,eff_ammo_reload_percent,weapon_operation,ammo_reload_percent,100,percent,"Quellbedingung (englischer Tooltip): Your imbued ability charges up over time with {g:citadel_inline_attribute:'BonusSpiritDamage'}, {g:citadel_inline_attribute:'BonusFireRate'}, and reloads bullets on use. Until your next reload, your bullets deal {g:citadel_inline_attribute:'BonusSpiritDamage'} based on your Spirit Power.",passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AmmoReloadPercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Bullets Reloaded.
upgrade_ethereal_bullets,eff_ability_charge_up_time,charge_up,ability_charge_up_time,14,seconds,"Quellbedingung (englischer Tooltip): Your imbued ability charges up over time with {g:citadel_inline_attribute:'BonusSpiritDamage'}, {g:citadel_inline_attribute:'BonusFireRate'}, and reloads bullets on use. Until your next reload, your bullets deal {g:citadel_inline_attribute:'BonusSpiritDamage'} based on your Spirit Power.",passive_item_rule,AllEnemy,,,,,,,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityChargeUpTime. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Charge-Up Time.
upgrade_ethereal_bullets,eff_bullets_bonus_magic_damage,damage,bullets_bonus_magic_damage,25,percent,"Quellbedingung (englischer Tooltip): Your imbued ability charges up over time with {g:citadel_inline_attribute:'BonusSpiritDamage'}, {g:citadel_inline_attribute:'BonusFireRate'}, and reloads bullets on use. Until your next reload, your bullets deal {g:citadel_inline_attribute:'BonusSpiritDamage'} based on your Spirit Power.",passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BulletsBonusMagicDamage. Exposure-Basis: current_default_infobox_label. Wiki-Label: Base Bullet Damage.
upgrade_ethereal_bullets,eff_bullets_bonus_magic_damage_scaling,damage,bullets_bonus_magic_damage_scaling,0.49,spirit_scaling_coefficient,"Quellbedingung (englischer Tooltip): Your imbued ability charges up over time with {g:citadel_inline_attribute:'BonusSpiritDamage'}, {g:citadel_inline_attribute:'BonusFireRate'}, and reloads bullets on use. Until your next reload, your bullets deal {g:citadel_inline_attribute:'BonusSpiritDamage'} based on your Spirit Power.",passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BulletsBonusMagicDamage. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für BulletsBonusMagicDamage. Scale.Type: spirit.
upgrade_ethereal_bullets,eff_bonus_clip_size_percent,weapon_operation,bonus_clip_size_percent,20,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: BonusClipSizePercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Max Ammo.
upgrade_mystic_reverb,eff_ability_cooldown,cooldown,ability_cooldown,6.25,seconds,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_proc_cooldown,AllEnemy,,,,,,6.25,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_mystic_reverb,eff_tech_damage_percent,damage,tech_damage_percent,50,percent,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: TechDamagePercent. Exposure-Basis: current_default_infobox_label. Wiki-Label: Damage.
upgrade_mystic_reverb,eff_delay_duration,duration,delay_duration,3,seconds,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,AllEnemy,,,,,3,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: DelayDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Delay Duration.
upgrade_mystic_reverb,eff_radius,passive,radius,16,m,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: Radius. Exposure-Basis: current_default_infobox_label. Wiki-Label: Radius.
upgrade_mystic_reverb,eff_ability_lifesteal_percent_hero,healing,ability_lifesteal_percent_hero,8,percent,"Immer, solange das Item ausgerüstet ist.",equipped,Self,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityLifestealPercentHero. Exposure-Basis: current_default_infobox_label. Wiki-Label: Spirit Lifesteal.
upgrade_mystic_reverb,eff_imbue_ability_lifesteal,healing,imbue_ability_lifesteal,22,percent,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: ImbueAbilityLifesteal. Exposure-Basis: current_default_infobox_label. Wiki-Label: Imbued Lifesteal.
upgrade_mystic_reverb,eff_movement_speed_slow,movement,movement_speed_slow,40,percent,Item-spezifische Bedingung ist im strukturierten Datensatz nicht als eigenes Feld dokumentiert.,passive_item_rule,AllEnemy,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: MovementSpeedSlow. Exposure-Basis: current_default_infobox_label. Wiki-Label: Move Speed.
upgrade_ability_refresher,eff_ability_cooldown,cooldown,ability_cooldown,300,seconds,Quellbedingung (englischer Tooltip): Reset the cooldown of all your abilities and restore all your charges.,item_activation,Self_or_source_defined,,,,,,300,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: current_default_infobox_label. Wiki-Label: Cooldown.
upgrade_ability_refresher,eff_ability_cast_delay,active,ability_cast_delay,0.6,seconds,Quellbedingung (englischer Tooltip): Reset the cooldown of all your abilities and restore all your charges.,item_activation,Self_or_source_defined,,,,,,,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastDelay. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cast Delay.
upgrade_discord,eff_ability_cooldown,cooldown,ability_cooldown,35,seconds,"Quellbedingung (englischer Tooltip): Apply Spirit Resist, Debuff Resist and an aura on a friendly target that deals {g:citadel_inline_attribute:'SpiritIcon'}damage to enemies proportional to their max health. Existing debuffs on the target are reduced.Can be self cast.",item_activation,HeroFriendly,,,,,,35,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCooldown. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cooldown.
upgrade_discord,eff_ability_duration,duration,ability_duration,10,seconds,"Quellbedingung (englischer Tooltip): Apply Spirit Resist, Debuff Resist and an aura on a friendly target that deals {g:citadel_inline_attribute:'SpiritIcon'}damage to enemies proportional to their max health. Existing debuffs on the target are reduced.Can be self cast.",item_activation,HeroFriendly,,,,,10,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityDuration. Exposure-Basis: current_default_infobox_label. Wiki-Label: Duration.
upgrade_discord,eff_ability_cast_range,active,ability_cast_range,35,m,"Quellbedingung (englischer Tooltip): Apply Spirit Resist, Debuff Resist and an aura on a friendly target that deals {g:citadel_inline_attribute:'SpiritIcon'}damage to enemies proportional to their max health. Existing debuffs on the target are reduced.Can be self cast.",item_activation,HeroFriendly,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastRange. Exposure-Basis: current_default_infobox_label. Wiki-Label: Cast Range.
upgrade_discord,eff_ability_cast_delay,active,ability_cast_delay,0.25,seconds,"Quellbedingung (englischer Tooltip): Apply Spirit Resist, Debuff Resist and an aura on a friendly target that deals {g:citadel_inline_attribute:'SpiritIcon'}damage to enemies proportional to their max health. Existing debuffs on the target are reduced.Can be self cast.",item_activation,HeroFriendly,,,,,,,medium,"[""SRC-0004"",""SRC-0005""]",Rohfeld: AbilityCastDelay. Exposure-Basis: structured_timing_or_target_field. Wiki-Label: Cast Delay.
upgrade_discord,eff_max_health_percent_as_dps,healing,max_health_percent_as_dps,2.3,percent,"Quellbedingung (englischer Tooltip): Apply Spirit Resist, Debuff Resist and an aura on a friendly target that deals {g:citadel_inline_attribute:'SpiritIcon'}damage to enemies proportional to their max health. Existing debuffs on the target are reduced.Can be self cast.",item_activation,HeroFriendly,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: MaxHealthPercentAsDPS. Exposure-Basis: current_default_infobox_label. Wiki-Label: Max Health per second.
upgrade_discord,eff_max_health_percent_as_dpsscaling,healing,max_health_percent_as_dpsscaling,0.0055,spirit_scaling_coefficient,"Quellbedingung (englischer Tooltip): Apply Spirit Resist, Debuff Resist and an aura on a friendly target that deals {g:citadel_inline_attribute:'SpiritIcon'}damage to enemies proportional to their max health. Existing debuffs on the target are reduced.Can be self cast.",item_activation,HeroFriendly,,,,,,,high,"[""SRC-0004"",""SRC-0005""]",Rohfeld: MaxHealthPercentAsDPS. Exposure-Basis: current_default_infobox_label. Wiki-Label: Skalierung für MaxHealthPercentAsDPS. Scale.Type: spirit.
